purpose,status,date,lat,lon
development/production,suspended/capped/shut-in,2013-08-21,-26.375794,149.144308
development/production,suspended/capped/shut-in,2013-08-22,-26.932855,150.348208
development/production,suspended/capped/shut-in,2013-08-22,-26.426577,149.071369
development/production,suspended/capped/shut-in,2013-08-23,-26.24823,149.513978
development/production,suspended/capped/shut-in,2013-08-23,-27.260961,150.933027
development/production,suspended/capped/shut-in,2013-08-23,-27.402975,150.930085
development/production,suspended/capped/shut-in,2013-08-23,-26.236316,149.466558
exploration,plugged and abandoned,2013-08-24,-20.777658,144.019269
development/production,suspended/capped/shut-in,2013-08-24,-26.34185,149.120683
development/production,suspended/capped/shut-in,2013-08-24,-26.287247,149.654381
development/production,suspended/capped/shut-in,2013-08-24,-26.262781,149.662742
development/production,suspended/capped/shut-in,2013-08-24,-26.78055,150.176775
development/production,suspended/capped/shut-in,2013-08-24,-25.670219,149.014064
development/production,suspended/capped/shut-in,2013-08-24,-27.300403,151.02018
development/production,suspended/capped/shut-in,2013-08-24,-27.34258,150.993722
appraisal/pilot,plugged and abandoned,2013-08-24,-28.019527,150.725972
development/production,suspended/capped/shut-in,2013-08-25,-26.248844,149.520583
development/production,suspended/capped/shut-in,2013-08-25,-25.716838,149.106064
development/production,suspended/capped/shut-in,2013-08-25,-26.286439,149.686719
development/production,suspended/capped/shut-in,2013-08-25,-26.290811,149.637141
development/production,suspended/capped/shut-in,2013-08-25,-26.929616,150.341391
appraisal/pilot,suspended/capped/shut-in,2013-08-26,-25.214703,148.77948
appraisal/pilot,plugged and abandoned,2013-08-26,-27.785447,151.071258
development/production,suspended/capped/shut-in,2013-08-26,-26.245241,149.476449
development/production,suspended/capped/shut-in,2013-08-26,-26.403967,149.069541
exploration,plugged and abandoned,2013-08-27,-24.44168,149.878572
development/production,suspended/capped/shut-in,2013-08-27,-27.333639,150.988464
development/production,suspended/capped/shut-in,2013-08-27,-26.77577,150.173454
development/production,suspended/capped/shut-in,2013-08-27,-27.294594,151.019452
development/production,suspended/capped/shut-in,2013-08-28,-26.266606,149.656956
development/production,suspended/capped/shut-in,2013-08-28,-26.236861,149.480558
development/production,suspended/capped/shut-in,2013-08-28,-25.690847,149.016536
development/production,suspended/capped/shut-in,2013-08-28,-26.336425,149.125477
development/production,suspended/capped/shut-in,2013-08-28,-26.923041,150.339091
development/production,suspended/capped/shut-in,2013-08-28,-26.426622,149.071441
development/production,suspended/capped/shut-in,2013-08-29,-27.397322,150.930308
development/production,suspended/capped/shut-in,2013-08-29,-26.252106,149.663672
development/production,suspended/capped/shut-in,2013-08-29,-26.284275,149.64668
development/production,suspended/capped/shut-in,2013-08-29,-26.249136,149.46876
appraisal/pilot,plugged and abandoned,2013-08-29,-27.969819,150.720902
development/production,suspended/capped/shut-in,2013-08-30,-26.381644,149.137877
development/production,suspended/capped/shut-in,2013-08-30,-26.241955,149.494436
development/production,suspended/capped/shut-in,2013-08-30,-27.255519,150.935766
development/production,suspended/capped/shut-in,2013-08-30,-26.29318,149.69695
development/production,suspended/capped/shut-in,2013-08-30,-27.335002,150.994969
development/production,suspended/capped/shut-in,2013-08-31,-25.884472,149.063356
development/production,suspended/capped/shut-in,2013-08-31,-26.770641,150.181852
development/production,suspended/capped/shut-in,2013-09-01,-26.239827,149.487772
development/production,suspended/capped/shut-in,2013-09-01,-26.274097,149.67131
development/production,suspended/capped/shut-in,2013-09-01,-27.28973,151.021294
development/production,suspended/capped/shut-in,2013-09-02,-26.386664,149.145014
development/production,suspended/capped/shut-in,2013-09-02,-26.365811,148.988747
development/production,suspended/capped/shut-in,2013-09-02,-27.399433,150.945919
development/production,suspended/capped/shut-in,2013-09-02,-26.256494,149.658025
development/production,suspended/capped/shut-in,2013-09-03,-26.776385,150.188516
development/production,suspended/capped/shut-in,2013-09-03,-27.245702,150.92208
development/production,suspended/capped/shut-in,2013-09-03,-27.355417,150.983989
development/production,suspended/capped/shut-in,2013-09-04,-26.235461,149.497869
development/production,suspended/capped/shut-in,2013-09-04,-26.955453,150.518766
appraisal/pilot,suspended/capped/shut-in,2013-09-04,-27.80225,151.014053
development/production,suspended/capped/shut-in,2013-09-04,-26.28278,149.653
development/production,suspended/capped/shut-in,2013-09-04,-25.68258,148.917027
development/production,suspended/capped/shut-in,2013-09-04,-26.713119,150.338294
development/production,suspended/capped/shut-in,2013-09-04,-26.276216,149.51868
development/production,suspended/capped/shut-in,2013-09-05,-26.410889,149.062592
development/production,suspended/capped/shut-in,2013-09-05,-26.302972,149.680924
exploration,plugged and abandoned,2013-09-05,-24.46948,150.030855
development/production,suspended/capped/shut-in,2013-09-05,-27.398416,150.938416
development/production,suspended/capped/shut-in,2013-09-05,-26.276399,149.676205
development/production,suspended/capped/shut-in,2013-09-05,-26.776808,150.181324
development/production,suspended/capped/shut-in,2013-09-05,-27.288177,151.028302
development/production,suspended/capped/shut-in,2013-09-06,-25.889336,149.056478
development/production,suspended/capped/shut-in,2013-09-06,-26.38078,149.151064
exploration,suspended/capped/shut-in,2013-09-06,-25.521224,148.43618
development/production,suspended/capped/shut-in,2013-09-06,-26.223027,149.48133
appraisal/pilot,plugged and abandoned,2013-09-06,-27.644183,150.818033
development/production,suspended/capped/shut-in,2013-09-06,-26.259139,149.66678
development/production,suspended/capped/shut-in,2013-09-06,-25.670255,149.014139
development/production,suspended/capped/shut-in,2013-09-06,-27.356106,150.991516
development/production,suspended/capped/shut-in,2013-09-07,-26.719438,150.338872
development/production,suspended/capped/shut-in,2013-09-07,-27.252639,150.920147
development/production,suspended/capped/shut-in,2013-09-07,-26.365869,148.988802
development/production,suspended/capped/shut-in,2013-09-08,-26.254522,149.488208
development/production,suspended/capped/shut-in,2013-09-08,-26.959178,150.505442
development/production,suspended/capped/shut-in,2013-09-08,-27.396397,150.92346
development/production,suspended/capped/shut-in,2013-09-08,-26.277966,149.64913
development/production,suspended/capped/shut-in,2013-09-08,-27.287958,151.035339
development/production,suspended/capped/shut-in,2013-09-09,-26.391808,149.139277
development/production,suspended/capped/shut-in,2013-09-09,-26.222652,149.489519
exploration,plugged and abandoned,2013-09-09,-21.022099,144.573727
development/production,suspended/capped/shut-in,2013-09-09,-26.772402,150.197058
appraisal/pilot,plugged and abandoned,2013-09-09,-23.630333,149.19275
development/production,suspended/capped/shut-in,2013-09-10,-25.890189,149.0462
development/production,suspended/capped/shut-in,2013-09-10,-26.721033,150.346158
development/production,suspended/capped/shut-in,2013-09-10,-26.234644,149.489852
development/production,suspended/capped/shut-in,2013-09-10,-25.716835,149.106147
development/production,suspended/capped/shut-in,2013-09-10,-26.276502,149.682735
development/production,suspended/capped/shut-in,2013-09-11,-27.266997,150.929827
development/production,suspended/capped/shut-in,2013-09-11,-26.217849,149.494322
development/production,suspended/capped/shut-in,2013-09-11,-26.269649,149.647447
development/production,suspended/capped/shut-in,2013-09-11,-26.268394,149.664794
development/production,suspended/capped/shut-in,2013-09-11,-27.294352,151.02836
development/production,suspended/capped/shut-in,2013-09-11,-26.248019,149.491602
development/production,suspended/capped/shut-in,2013-09-11,-27.356103,151.000067
development/production,suspended/capped/shut-in,2013-09-12,-26.713839,150.345325
development/production,suspended/capped/shut-in,2013-09-12,-26.953075,150.512122
development/production,suspended/capped/shut-in,2013-09-12,-27.37686,150.995111
development/production,suspended/capped/shut-in,2013-09-12,-27.251094,150.909194
development/production,suspended/capped/shut-in,2013-09-13,-26.410931,149.062522
development/production,suspended/capped/shut-in,2013-09-13,-26.229799,149.498022
appraisal/pilot,suspended/capped/shut-in,2013-09-13,-27.8493,150.991202
development/production,suspended/capped/shut-in,2013-09-13,-26.686447,150.230708
development/production,suspended/capped/shut-in,2013-09-13,-26.409322,149.145297
development/production,suspended/capped/shut-in,2013-09-13,-27.251889,150.914333
development/production,suspended/capped/shut-in,2013-09-14,-26.254811,149.480191
development/production,suspended/capped/shut-in,2013-09-14,-26.220408,149.503317
development/production,suspended/capped/shut-in,2013-09-14,-26.28271,149.669291
development/production,suspended/capped/shut-in,2013-09-14,-26.263153,149.648891
development/production,suspended/capped/shut-in,2013-09-14,-27.284014,151.025785
development/production,suspended/capped/shut-in,2013-09-14,-27.257306,150.907083
development/production,suspended/capped/shut-in,2013-09-14,-27.257528,150.913972
development/production,suspended/capped/shut-in,2013-09-15,-26.726927,150.338283
development/production,suspended/capped/shut-in,2013-09-15,-26.959386,150.513003
appraisal/pilot,suspended/capped/shut-in,2013-09-15,-26.505975,149.290802
development/production,suspended/capped/shut-in,2013-09-15,-27.358417,151.008133
development/production,suspended/capped/shut-in,2013-09-15,-26.274083,149.662778
development/production,suspended/capped/shut-in,2013-09-15,-26.378808,148.988955
development/production,suspended/capped/shut-in,2013-09-15,-27.256083,150.900806
development/production,suspended/capped/shut-in,2013-09-15,-27.261944,150.898666
development/production,suspended/capped/shut-in,2013-09-15,-27.346847,151.022438
development/production,suspended/capped/shut-in,2013-09-16,-25.892227,149.033324
development/production,suspended/capped/shut-in,2013-09-16,-26.17398,149.596322
development/production,suspended/capped/shut-in,2013-09-16,-26.230316,149.478452
development/production,suspended/capped/shut-in,2013-09-16,-26.218355,149.486208
development/production,suspended/capped/shut-in,2013-09-16,-26.985719,150.234664
development/production,suspended/capped/shut-in,2013-09-16,-26.415033,149.15155
development/production,suspended/capped/shut-in,2013-09-16,-27.262278,150.892194
development/production,suspended/capped/shut-in,2013-09-17,-26.247008,149.498152
development/production,suspended/capped/shut-in,2013-09-17,-26.378883,148.988933
development/production,suspended/capped/shut-in,2013-09-18,-26.214208,149.483002
development/production,suspended/capped/shut-in,2013-09-18,-26.965994,150.513183
development/production,suspended/capped/shut-in,2013-09-18,-26.259217,149.649283
development/production,suspended/capped/shut-in,2013-09-18,-26.282133,149.662789
development/production,suspended/capped/shut-in,2013-09-18,-27.345955,151.016186
development/production,suspended/capped/shut-in,2013-09-19,-26.240058,149.503658
exploration,plugged and abandoned,2013-09-19,-24.424908,150.005003
development/production,suspended/capped/shut-in,2013-09-19,-26.272483,149.656025
development/production,suspended/capped/shut-in,2013-09-19,-27.273602,151.032888
development/production,suspended/capped/shut-in,2013-09-20,-27.267244,150.937436
development/production,suspended/capped/shut-in,2013-09-20,-26.174297,149.589336
development/production,suspended/capped/shut-in,2013-09-20,-26.727908,150.346022
development/production,suspended/capped/shut-in,2013-09-20,-26.252653,149.497516
development/production,suspended/capped/shut-in,2013-09-20,-26.413003,149.162644
development/production,suspended/capped/shut-in,2013-09-20,-26.378958,148.988911
development/production,suspended/capped/shut-in,2013-09-21,-26.439508,149.045166
development/production,suspended/capped/shut-in,2013-09-21,-26.206358,149.478319
development/production,suspended/capped/shut-in,2013-09-21,-26.259478,149.644269
development/production,suspended/capped/shut-in,2013-09-21,-27.278755,151.028499
development/production,suspended/capped/shut-in,2013-09-21,-27.345122,151.009878
development/production,suspended/capped/shut-in,2013-09-22,-26.964572,150.506858
development/production,suspended/capped/shut-in,2013-09-22,-26.306903,149.695814
development/production,suspended/capped/shut-in,2013-09-22,-26.209508,149.490877
appraisal/pilot,plugged and abandoned,2013-09-22,-27.719083,150.827194
development/production,suspended/capped/shut-in,2013-09-23,-25.899714,149.072005
development/production,suspended/capped/shut-in,2013-09-23,-26.439436,149.045133
